2 ,78, 92.1295
2 ,81, 91.97
2 ,84, 91.778
2 ,85, 91.7677
2 ,86, 91.708
2 ,89, 91.5501
2 ,91, 91.4459
2 ,96, 91.1927
2 ,101, 90.9395
2 ,106, 90.6863
2 ,111, 90.4328
2 ,116, 90.1798
2 ,121, 89.9272
2 ,126, 89.5775
2 ,127, 89.3579
2 ,128, 89.1233
2 ,129, 88.8881
2 ,130, 88.6564
2 ,131, 88.4239
2 ,132, 88.1942
2 ,133, 87.9723
2 ,134, 87.7664
2 ,135, 87.562
2 ,136, 87.4439
2 ,141, 87.1904
2 ,146, 86.937
2 ,151, 86.6835
2 ,153, 86.5536
2 ,156, 86.421
2 ,161, 86.1674
2 ,166, 85.9141
2 ,171, 85.6608
2 ,175, 85.4389
2 ,176, 85.3985
2 ,181, 85.1452
2 ,184, 84.9562
2 ,186, 84.7853
2 ,187, 84.564
2 ,188, 84.3276
2 ,189, 84.0949
2 ,190, 83.8584
2 ,191, 83.6285
2 ,192, 83.4045
2 ,193, 83.1841
2 ,194, 82.9714
2 ,195, 82.8253
2 ,196, 82.7435
2 ,201, 82.4882
2 ,206, 82.2328
2 ,211, 81.9774
2 ,216, 81.7219
2 ,218, 81.5998
2 ,221, 81.4579
2 ,226, 81.2024
2 ,231, 80.9471
2 ,234, 80.7691
2 ,236, 80.6828
2 ,241, 80.4275
2 ,246, 80.0719
2 ,247, 79.8488
2 ,248, 79.6112
2 ,249, 79.3834
2 ,250, 79.1546
2 ,251, 78.9356
2 ,252, 78.7163
2 ,253, 78.4993
2 ,254, 78.2721
2 ,255, 78.1173
2 ,256, 78.0327
2 ,261, 77.7785
2 ,266, 77.5223
2 ,271, 77.268
2 ,276, 77.0137
2 ,281, 76.7594
2 ,284, 76.5802
2 ,285, 76.5449
2 ,286, 76.4874
2 ,291, 76.2329
2 ,296, 75.9786
2 ,301, 75.7244
2 ,302, 75.6475
2 ,306, 75.3624
2 ,307, 75.1442
2 ,308, 74.909
2 ,309, 74.6749
2 ,310, 74.4428
2 ,311, 74.2133
2 ,312, 73.9876
2 ,313, 73.7688
2 ,314, 73.5501
2 ,315, 73.365
2 ,316, 73.2693
2 ,321, 73.0141
2 ,326, 72.758
2 ,331, 72.5027
2 ,336, 72.2476
2 ,339, 72.0692
2 ,341, 71.9836
2 ,346, 71.7283
2 ,351, 71.4731
2 ,356, 71.218
2 ,361, 70.9627
2 ,366, 70.6086
2 ,367, 70.3905
2 ,368, 70.1558
2 ,369, 69.9243
2 ,370, 69.6928
2 ,371, 69.4637
2 ,372, 69.2335
2 ,373, 69.0052
2 ,374, 68.792
2 ,375, 68.6646
2 ,376, 68.5771
2 ,381, 68.3284
2 ,386, 68.073
2 ,391, 67.8174
2 ,396, 67.5623
2 ,401, 67.307
2 ,406, 67.0516
2 ,409, 66.8584
2 ,410, 66.8489
2 ,411, 66.7878
2 ,416, 66.5327
2 ,421, 66.2773
2 ,425, 66.0717
2 ,426, 65.917
2 ,427, 65.6986
2 ,428, 65.4656
2 ,429, 65.2349
2 ,430, 65.0045
2 ,431, 64.7795
2 ,432, 64.5534
2 ,433, 64.3287
2 ,434, 64.1075
2 ,435, 63.9389
2 ,436, 63.8476
2 ,441, 63.5894
2 ,446, 63.3317
2 ,451, 63.0748
2 ,456, 62.8177
2 ,459, 62.6257
2 ,460, 62.6152
2 ,461, 62.5522
2 ,466, 62.2952
2 ,471, 62.0401
2 ,476, 61.7832
2 ,481, 61.5273
2 ,486, 61.176
2 ,487, 60.9551
2 ,488, 60.7178
2 ,489, 60.4841
2 ,490, 60.2557
2 ,491, 60.0265
2 ,492, 59.796
2 ,493, 59.5754
2 ,494, 59.3549
2 ,495, 59.197
2 ,496, 59.1078
3 ,2, 99.9194
3 ,3, 99.8541
3 ,6, 99.6019
3 ,7, 99.3612
3 ,8, 99.1157
3 ,9, 98.8782
3 ,10, 98.6458
3 ,11, 98.4146
3 ,12, 98.1807
3 ,13, 97.9449
3 ,14, 97.7021
3 ,15, 97.4592
3 ,16, 97.2192
3 ,17, 96.9877
3 ,18, 96.8041
3 ,21, 96.6058
3 ,26, 96.3549
3 ,31, 96.104
3 ,32, 96.016
3 ,33, 96.0037
3 ,36, 95.8438
3 ,40, 95.6356
3 ,41, 95.5835
3 ,43, 95.4751
3 ,46, 95.3233
3 ,51, 95.0724
3 ,56, 94.8215
3 ,61, 94.5706
3 ,66, 94.2238
3 ,67, 94.0083
3 ,68, 93.7677
3 ,69, 93.5277
3 ,70, 93.2879
3 ,71, 93.0551
3 ,72, 92.8276
3 ,73, 92.5995
3 ,74, 92.3692
3 ,75, 92.1896
3 ,76, 92.0955
3 ,77, 92.0223
3 ,78, 91.987
3 ,81, 91.8266
3 ,84, 91.6346
3 ,85, 91.6242
3 ,86, 91.5636
3 ,89, 91.4056
3 ,91, 91.3004
3 ,96, 91.0465
3 ,101, 90.7926
3 ,106, 90.5387
3 ,111, 90.2844
3 ,116, 90.0308
3 ,121, 89.7775
3 ,126, 89.4285
3 ,127, 89.2089
3 ,128, 88.9703
3 ,129, 88.7315
3 ,130, 88.4958
